"Hillnumber","Classref"
"2195","Hu"
"2196","Hu"
"2198","Hu"
"2199","Hu"
"2200","Hu"
"2201","Hu"
"2202","Hu"
"2203","Hu"
"2205","Hu"
"2207","Hu"
"2208","Hu"
"2209","Hu"
"2210","Hu"
"2211","Hu"
"2212","Hu"
"2213","Hu"
"2214","Hu"
"2215","Hu"
"2216","Hu"
"2217","Hu"
"2218","Hu"
"2219","Hu"
"2220","Hu"
"2221","Hu"
"2222","Hu"
"2223","Hu"
"2224","Hu"
"2226","Hu"
"2229","Hu"
"2230","Hu"
"2232","Hu"
"2233","Hu"
"2237","Hu"
"2238","Hu"
"2239","Hu"
"2242","Hu"
"2249","Hu"
"2260","Hu"
"2261","Hu"
"2263","Hu"
"2266","Hu"
"2267","Hu"
"2268","Hu"
"2269","Hu"
"2270","Hu"
"2271","Hu"
"2287","Hu"
"2288","Hu"
"2289","Hu"
"2290","Hu"
"2291","Hu"
"2292","Hu"
"2293","Hu"
"2294","Hu"
"2295","Hu"
"2296","Hu"
"2297","Hu"
"2298","Hu"
"2299","Hu"
"2300","Hu"
"2301","Hu"
"2302","Hu"
"2306","Hu"
"2308","Hu"
"2309","Hu"
"2310","Hu"
"2311","Hu"
"2312","Hu"
"2313","Hu"
"2314","Hu"
"2315","Hu"
"2316","Hu"
"2317","Hu"
"2318","Hu"
"2319","Hu"
"2320","Hu"
"2328","Hu"
"2331","Hu"
"2345","Hu"
"2349","Hu"
"2351","Hu"
"2355","Hu"
"2359","Hu"
"2360","Hu"
"2365","Hu"
"2367","Hu"
"2368","Hu"
"2369","Hu"
"2371","Hu"
"2372","Hu"
"2374","Hu"
"2381","Hu"
"2383","Hu"
"2386","Hu"
"2389","Hu"
"2396","Hu"
"2400","Hu"
"2405","Hu"
"2412","Hu"
"2419","Hu"
"2427","Hu"
"2436","Hu"
"2438","Hu"
"2450","Hu"
"2451","Hu"
"2454","Hu"
"2455","Hu"
"2459","Hu"
"2460","Hu"
"2462","Hu"
"2469","Hu"
"2471","Hu"
"2476","Hu"
"2479","Hu"
"2481","Hu"
"2485","Hu"
"2492","Hu"
"2493","Hu"
"2513","Hu"
"2515","Hu"
"2521","Hu"
"2525","Hu"
"2527","Hu"
"2528","Hu"
"2537","Hu"
"2538","Hu"
"2540","Hu"
"2542","Hu"
"2545","Hu"
"2547","Hu"
"2550","Hu"
"2553","Hu"
"2559","Hu"
"2561","Hu"
"2583","Hu"
"2598","Hu"
"2603","Hu"
"2607","Hu"
"2623","Hu"
"2627","Hu"
"2634","Hu"
"2635","Hu"
"2638","Hu"
"2640","Hu"
"2643","Hu"
"2646","Hu"
"2647","Hu"
"2651","Hu"
"2655","Hu"
"2656","Hu"
"2663","Hu"
"2665","Hu"
"2667","Hu"
"2668","Hu"
"2671","Hu"
"2673","Hu"
"2679","Hu"
"2682","Hu"
"2683","Hu"
"2686","Hu"
"2694","Hu"
"2697","Hu"
"2702","Hu"
"2707","Hu"
"2711","Hu"
"2714","Hu"
"2716","Hu"
"2719","Hu"
"2720","Hu"
"2722","Hu"
"2745","Hu"
"2755","Hu"
"2759","Hu"
"2761","Hu"
"2773","Hu"
"2774","Hu"
"2775","Hu"
"2776","Hu"
"2779","Hu"
"2780","Hu"
"2781","Hu"
"2782","Hu"
"2783","Hu"
"2784","Hu"
"2786","Hu"
"2787","Hu"
"2788","Hu"
"2797","Hu"
"2799","Hu"
"2802","Hu"
"2804","Hu"
"2805","Hu"
"2806","Hu"
"2807","Hu"
"2808","Hu"
"2810","Hu"
"2811","Hu"
"2812","Hu"
"2813","Hu"
"2814","Hu"
"2815","Hu"
"2816","Hu"
"2817","Hu"
"2818","Hu"
"2819","Hu"
"2820","Hu"
"2821","Hu"
"2822","Hu"
"2823","Hu"
"2824","Hu"
"2825","Hu"
"2826","Hu"
"2827","Hu"
"2828","Hu"
"2829","Hu"
"2830","Hu"
"2831","Hu"
"2832","Hu"
"2833","Hu"
"2834","Hu"
"2835","Hu"
"2836","Hu"
"2837","Hu"
"2838","Hu"
"2839","Hu"
"2840","Hu"
"2841","Hu"
"2842","Hu"
"2843","Hu"
"2844","Hu"
"2845","Hu"
"2846","Hu"
"2847","Hu"
"2848","Hu"
"2849","Hu"
"2850","Hu"
"2851","Hu"
"2852","Hu"
"2853","Hu"
"2854","Hu"
"2855","Hu"
"2856","Hu"
"2857","Hu"
"2858","Hu"
"2859","Hu"
"2860","Hu"
"2861","Hu"
"2862","Hu"
"2863","Hu"
"2864","Hu"
"2865","Hu"
"2867","Hu"
"2869","Hu"
"2870","Hu"
"2871","Hu"
"2872","Hu"
"2873","Hu"
"2874","Hu"
"2875","Hu"
"2876","Hu"
"2877","Hu"
"2881","Hu"
"2882","Hu"
"2883","Hu"
"2884","Hu"
"2885","Hu"
"2886","Hu"
"2887","Hu"
"2888","Hu"
"2889","Hu"
"2890","Hu"
"2891","Hu"
"2892","Hu"
"2893","Hu"
"2894","Hu"
"2895","Hu"
"2896","Hu"
"2897","Hu"
"2899","Hu"
"2900","Hu"
"2901","Hu"
"2902","Hu"
"2903","Hu"
"2904","Hu"
"2905","Hu"
"2906","Hu"
"2907","Hu"
"2908","Hu"
"2909","Hu"
"2911","Hu"
"2912","Hu"
"2913","Hu"
"2914","Hu"
"2916","Hu"
"2917","Hu"
"2918","Hu"
"2919","Hu"
"2920","Hu"
"2921","Hu"
"2922","Hu"
"2923","Hu"
"2925","Hu"
"2934","Hu"
"2936","Hu"
"2939","Hu"
"2953","Hu"
"2964","Hu"
"2965","Hu"
"2966","Hu"
"2971","Hu"
"2974","Hu"
"2978","Hu"
"2987","Hu"
"3012","Hu"
"3014","xHu"
"3022","Hu"
"3030","Hu"
"3038","Hu"
"3048","Hu"
"3052","Hu"
"3067","Hu"
"3086","Hu"
"3087","Hu"
"3092","Hu"
"3095","Hu"
"3107","Hu"
"3108","Hu"
"3118","Hu"
"3161","Hu"
"3173","Hu"
"3178","Hu"
"3187","Hu"
"3189","Hu"
"3197","Hu"
"3202","Hu"
"3208","Hu"
"3210","Hu"
"3220","Hu"
"3226","Hu"
"3245","Hu"
"3247","Hu"
"3273","Hu"
"3274","Hu"
"3281","Hu"
"3284","Hu"
"3287","Hu"
"3293","Hu"
"3294","Hu"
"3296","Hu"
"3301","Hu"
"3303","Hu"
"3310","Hu"
"3321","Hu"
"3336","Hu"
"3339","Hu"
"3344","Hu"
"3353","Hu"
"3355","Hu"
"3358","Hu"
"3362","Hu"
"3364","Hu"
"3371","Hu"
"3541","Hu"
"3546","Hu"
"3550","Hu"
"3942","Hu"
"3957","Hu"
"3959","Hu"
"3962","Hu"
"3964","Hu"
"3965","Hu"
"3967","Hu"
"3971","Hu"
"3975","Hu"
"3982","Hu"
"3985","Hu"
"3986","Hu"
"3991","Hu"
"3996","Hu"
"4008","Hu"
"4017","Hu"
"4020","Hu"
"4025","Hu"
"4031","Hu"
"4033","Hu"
"4042","Hu"
"4047","Hu"
"4049","Hu"
"4058","Hu"
"4059","Hu"
"4064","Hu"
"4070","Hu"
"4075","Hu"
"3382","Hu"
"3401","Hu"
"3405","Hu"
"3408","Hu"
"3414","Hu"
"3419","Hu"
"3422","Hu"
"3429","Hu"
"3433","Hu"
"3444","Hu"
"3454","Hu"
"3457","Hu"
"3469","Hu"
"3470","Hu"
"3473","Hu"
"3478","Hu"
"3479","Hu"
"3492","Hu"
"3497","Hu"
"3507","Hu"
"3518","Hu"
"3520","Hu"
"3530","Hu"
"3532","Hu"
"3552","Hu"
"3554","Hu"
"3556","Hu"
"3597","Hu"
"3602","Hu"
"3616","Hu"
"3617","Hu"
"3622","Hu"
"3623","Hu"
"3627","Hu"
"3643","Hu"
"3644","Hu"
"3645","Hu"
"3649","Hu"
"3657","Hu"
"3681","Hu"
"3682","Hu"
"3686","Hu"
"3801","Hu"
"3861","Hu"
"3903","Hu"
"3907","Hu"
"3910","Hu"
"3913","Hu"
"3919","Hu"
"3926","Hu"
"4099","Hu"
"4110","Hu"
"4111","Hu"
"4115","Hu"
"4118","Hu"
"4148","Hu"
"4150","Hu"
"4154","Hu"
"4161","Hu"
"4175","Hu"
"4189","Hu"
"4204","Hu"
"4224","Hu"
"4240","Hu"
"4256","Hu"
"4260","Hu"
"4276","Hu"
"4288","Hu"
"4291","Hu"
"4296","Hu"
"4299","Hu"
"4305","Hu"
"4315","Hu"
"4321","Hu"
"4326","Hu"
"4330","Hu"
"4336","Hu"
"4341","Hu"
"4345","Hu"
"4348","Hu"
"4376","Hu"
"4379","Hu"
"4381","Hu"
"4385","Hu"
"4386","Hu"
"4388","Hu"
"4396","Hu"
"4410","Hu"
"4413","Hu"
"4415","Hu"
"4417","Hu"
"4420","Hu"
"4424","Hu"
"4430","Hu"
"4431","Hu"
"4435","Hu"
"4437","Hu"
"4448","Hu"
"4470","Hu"
"4472","Hu"
"4476","Hu"
"4478","Hu"
"4486","Hu"
"4491","Hu"
"4494","Hu"
"4502","Hu"
"4507","Hu"
"4529","Hu"
"4530","Hu"
"4531","Hu"
"4532","Hu"
"4536","Hu"
"4540","Hu"
"4542","Hu"
"4545","Hu"
"4552","Hu"
"4554","Hu"
"4566","Hu"
"4568","Hu"
"4571","Hu"
"4572","Hu"
"4573","Hu"
"4574","Hu"
"4575","Hu"
"4576","Hu"
"4577","Hu"
"4578","Hu"
"4579","Hu"
"4580","Hu"
"4581","Hu"
"4582","Hu"
"4583","Hu"
"4584","Hu"
"4585","Hu"
"4586","Hu"
"4587","Hu"
"4588","Hu"
"4589","Hu"
"4590","Hu"
"4591","Hu"
"4592","Hu"
"4593","Hu"
"4594","Hu"
"4595","Hu"
"4596","Hu"
"4597","Hu"
"4598","Hu"
"4599","Hu"
"4600","Hu"
"4601","Hu"
"4602","Hu"
"4603","Hu"
"4604","Hu"
"4605","Hu"
"4606","Hu"
"4607","Hu"
"4608","Hu"
"4609","Hu"
"4610","Hu"
"4611","Hu"
"4612","Hu"
"4613","Hu"
"4614","Hu"
"4615","Hu"
"4616","Hu"
"4617","Hu"
"4618","Hu"
"4619","Hu"
"4620","Hu"
"4621","Hu"
"4622","Hu"
"4623","Hu"
"4624","Hu"
"4625","Hu"
"4626","Hu"
"4627","Hu"
"4628","Hu"
"4629","Hu"
"4630","Hu"
"4631","Hu"
"4632","Hu"
"4633","Hu"
"4634","Hu"
"4635","Hu"
"4636","Hu"
"4637","Hu"
"4638","Hu"
"4639","Hu"
"4640","Hu"
"4641","Hu"
"4642","Hu"
"4643","Hu"
"4644","Hu"
"4645","Hu"
"4646","Hu"
"4647","Hu"
"4648","Hu"
"4649","Hu"
"4650","Hu"
"4651","Hu"
"4652","Hu"
"4653","Hu"
"4654","Hu"
"4655","Hu"
"4656","Hu"
"4657","Hu"
"4658","Hu"
"4659","Hu"
"4660","Hu"
"4661","Hu"
"4662","Hu"
"4663","Hu"
"4664","Hu"
"4665","Hu"
"4666","Hu"
"4667","Hu"
"4668","Hu"
"4669","Hu"
"4670","Hu"
"4671","Hu"
"4672","Hu"
"4673","Hu"
"4674","Hu"
"4675","Hu"
"4676","Hu"
"4677","Hu"
"4678","Hu"
"4679","Hu"
"4680","Hu"
"4681","Hu"
"4682","Hu"
"4683","Hu"
"4684","Hu"
"4685","Hu"
"4686","Hu"
"4687","Hu"
"4688","Hu"
"4689","Hu"
"4690","Hu"
"4691","Hu"
"4692","Hu"
"4693","Hu"
"4694","Hu"
"4695","Hu"
"4696","Hu"
"4697","Hu"
"4698","Hu"
"4699","Hu"
"4700","Hu"
"4701","Hu"
"4702","Hu"
"4703","Hu"
"4704","Hu"
"4705","Hu"
"4706","Hu"
"4707","Hu"
"4708","Hu"
"4709","Hu"
"4710","Hu"
"4711","Hu"
"4712","Hu"
"4713","Hu"
"4714","Hu"
"4715","Hu"
"4716","Hu"
"4717","Hu"
"4718","Hu"
"4719","Hu"
"4720","Hu"
"4721","Hu"
"4722","Hu"
"4723","Hu"
"4724","Hu"
"4725","Hu"
"4726","Hu"
"4727","Hu"
"4728","Hu"
"4729","Hu"
"4730","Hu"
"4731","Hu"
"4732","Hu"
"4733","Hu"
"4734","Hu"
"4735","Hu"
"4736","Hu"
"4737","Hu"
"4738","Hu"
"4739","Hu"
"4740","Hu"
"4741","Hu"
"4742","Hu"
"4743","Hu"
"4744","Hu"
"4745","Hu"
"4746","Hu"
"4747","Hu"
"4748","Hu"
"4749","Hu"
"4750","Hu"
"4751","Hu"
"4752","Hu"
"4753","Hu"
"4754","Hu"
"4755","Hu"
"4756","Hu"
"4757","Hu"
"4758","Hu"
"4759","Hu"
"4760","Hu"
"4761","Hu"
"4762","Hu"
"4763","Hu"
"4764","Hu"
"4765","Hu"
"4766","Hu"
"4767","Hu"
"4768","Hu"
"4769","Hu"
"4770","Hu"
"4771","Hu"
"4772","Hu"
"4773","Hu"
"4774","Hu"
"4775","Hu"
"4776","Hu"
"4777","Hu"
"4778","Hu"
"4779","Hu"
"4780","Hu"
"4781","Hu"
"4782","Hu"
"4783","Hu"
"4784","Hu"
"4785","Hu"
"4786","Hu"
"4787","Hu"
"4788","Hu"
"4789","Hu"
"4790","Hu"
"4791","Hu"
"4792","Hu"
"4793","Hu"
"4794","Hu"
"4795","Hu"
"4796","Hu"
"4797","Hu"
"4798","Hu"
"4799","Hu"
"4800","Hu"
"4801","Hu"
"4802","Hu"
"4803","Hu"
"4804","Hu"
"4805","Hu"
"4806","Hu"
"4807","Hu"
"4808","Hu"
"4809","Hu"
"4810","Hu"
"4811","Hu"
"4812","Hu"
"4813","Hu"
"4814","Hu"
"4815","Hu"
"4816","Hu"
"4817","Hu"
"4818","Hu"
"4819","Hu"
"4820","Hu"
"4821","Hu"
"4822","Hu"
"4823","Hu"
"4824","Hu"
"4825","Hu"
"4826","Hu"
"4827","Hu"
"4828","Hu"
"4829","Hu"
"4830","Hu"
"4831","Hu"
"4832","Hu"
"4833","Hu"
"4834","Hu"
"4835","Hu"
"4836","Hu"
"4837","Hu"
"4838","Hu"
"4839","Hu"
"4840","Hu"
"4841","Hu"
"4842","Hu"
"4843","Hu"
"4844","Hu"
"4845","Hu"
"4846","Hu"
"4847","Hu"
"4848","Hu"
"4849","Hu"
"4850","Hu"
"4851","Hu"
"4852","Hu"
"4853","Hu"
"4854","Hu"
"4855","Hu"
"4856","Hu"
"4857","Hu"
"4858","Hu"
"4859","Hu"
"4860","Hu"
"4861","Hu"
"4862","Hu"
"4863","Hu"
"4864","Hu"
"4865","Hu"
"4866","Hu"
"4867","Hu"
"4868","Hu"
"4869","Hu"
"4870","Hu"
"4871","Hu"
"4872","Hu"
"4873","Hu"
"4874","Hu"
"4875","Hu"
"4876","Hu"
"4877","Hu"
"4878","Hu"
"4879","Hu"
"4880","Hu"
"4881","Hu"
"4882","Hu"
"4883","Hu"
"4884","Hu"
"4885","Hu"
"4886","Hu"
"4887","Hu"
"4888","Hu"
"4889","Hu"
"4890","Hu"
"4891","Hu"
"4892","Hu"
"4893","Hu"
"4894","Hu"
"4895","Hu"
"4896","Hu"
"4897","Hu"
"4898","Hu"
"4899","Hu"
"4900","Hu"
"4901","Hu"
"4902","Hu"
"4903","Hu"
"4904","Hu"
"4905","Hu"
"4906","Hu"
"4907","Hu"
"4908","Hu"
"4909","Hu"
"4910","Hu"
"4911","Hu"
"4912","Hu"
"4913","Hu"
"4914","Hu"
"4915","Hu"
"4916","Hu"
"4917","Hu"
"4918","Hu"
"4919","Hu"
"4920","Hu"
"4921","xHu"
"4922","Hu"
"4923","Hu"
"4924","Hu"
"4925","Hu"
"4926","Hu"
"4927","Hu"
"4928","Hu"
"4929","Hu"
"4930","Hu"
"4931","Hu"
"4932","Hu"
"4933","Hu"
"4934","Hu"
"4935","Hu"
"4936","Hu"
"4937","Hu"
"4938","Hu"
"4939","Hu"
"4940","Hu"
"4941","Hu"
"4942","Hu"
"4943","Hu"
"4944","Hu"
"4945","Hu"
"4946","Hu"
"4947","Hu"
"4948","Hu"
"4949","Hu"
"4950","Hu"
"4951","Hu"
"4952","Hu"
"4953","Hu"
"4954","Hu"
"4955","Hu"
"4956","Hu"
"4957","Hu"
"4958","Hu"
"4959","Hu"
"4960","Hu"
"4961","Hu"
"4962","Hu"
"4963","Hu"
"4964","Hu"
"4965","Hu"
"4966","Hu"
"4967","Hu"
"4968","Hu"
"4969","Hu"
"4970","Hu"
"4971","Hu"
"4972","Hu"
"4973","Hu"
"4974","Hu"
"4975","Hu"
"4976","Hu"
"4977","Hu"
"4978","Hu"
"4979","Hu"
"4980","Hu"
"4981","Hu"
"4982","Hu"
"4983","Hu"
"4984","Hu"
"4985","Hu"
"4986","Hu"
"4987","Hu"
"4988","Hu"
"4989","Hu"
"4990","Hu"
"4991","Hu"
"4992","Hu"
"4993","Hu"
"4994","Hu"
"4995","Hu"
"4996","Hu"
"4997","Hu"
"4998","xHu"
"4999","Hu"
"5000","Hu"
"5001","Hu"
"5002","Hu"
"5003","Hu"
"5004","Hu"
"5005","Hu"
"5006","xHu"
"5007","Hu"
"5008","Hu"
"5009","Hu"
"5010","Hu"
"5011","Hu"
"5012","Hu"
"5013","Hu"
"5014","Hu"
"5015","Hu"
"5016","Hu"
"5017","Hu"
"5018","Hu"
"5019","Hu"
"5020","Hu"
"5021","Hu"
"5022","Hu"
"5023","Hu"
"5024","Hu"
"5025","Hu"
"5026","Hu"
"5027","Hu"
"5028","Hu"
"5029","Hu"
"5030","Hu"
"5031","Hu"
"5032","Hu"
"5033","Hu"
"5034","Hu"
"5035","Hu"
"5036","Hu"
"5037","Hu"
"5038","xHu"
"5039","Hu"
"5040","Hu"
"5041","Hu"
"5042","Hu"
"5043","Hu"
"5044","Hu"
"5045","Hu"
"5046","Hu"
"5047","Hu"
"5048","Hu"
"5049","Hu"
"5050","Hu"
"5051","Hu"
"5052","Hu"
"5053","Hu"
"5054","Hu"
"5055","Hu"
"5056","Hu"
"5057","Hu"
"5058","Hu"
"5059","Hu"
"5060","Hu"
"5061","Hu"
"5062","Hu"
"5063","Hu"
"5064","Hu"
"5065","Hu"
"5066","Hu"
"5067","Hu"
"5068","Hu"
"5069","Hu"
"5070","Hu"
"5071","Hu"
"5072","Hu"
"5073","Hu"
"5074","Hu"
"5075","Hu"
"5076","Hu"
"5077","xHu"
"5078","Hu"
"5079","Hu"
"5080","Hu"
"5081","Hu"
"5082","Hu"
"5083","Hu"
"5084","Hu"
"5085","Hu"
"5086","Hu"
"5087","Hu"
"5088","Hu"
"5089","Hu"
"5090","Hu"
"5091","Hu"
"5092","Hu"
"5093","Hu"
"5094","Hu"
"5095","Hu"
"5096","Hu"
"5097","Hu"
"5098","Hu"
"5099","Hu"
"5100","Hu"
"5101","Hu"
"5102","Hu"
"5103","Hu"
"5104","Hu"
"5105","Hu"
"5106","Hu"
"5107","Hu"
"5108","Hu"
"5109","Hu"
"5110","Hu"
"5111","Hu"
"5112","Hu"
"5113","Hu"
"5114","Hu"
"5115","Hu"
"5116","Hu"
"5117","Hu"
"5118","Hu"
"5119","Hu"
"5120","Hu"
"5121","Hu"
"5122","Hu"
"5123","Hu"
"5124","Hu"
"5125","Hu"
"5126","Hu"
"5127","Hu"
"5128","Hu"
"5129","Hu"
"5130","Hu"
"5131","Hu"
"5132","Hu"
"5133","Hu"
"5134","Hu"
"5135","Hu"
"5136","Hu"
"5137","Hu"
"5138","Hu"
"5139","Hu"
"5140","Hu"
"5141","Hu"
"5142","Hu"
"5143","Hu"
"5144","Hu"
"5145","Hu"
"5146","Hu"
"5147","Hu"
"5148","Hu"
"5149","Hu"
"5150","Hu"
"5151","Hu"
"5152","Hu"
"5153","Hu"
"5154","Hu"
"5155","Hu"
"5156","Hu"
"5157","Hu"
"5158","Hu"
"5159","Hu"
"5160","Hu"
"5161","Hu"
"5162","Hu"
"5163","Hu"
"5164","Hu"
"5165","Hu"
"5166","Hu"
"5167","Hu"
"5168","Hu"
"5169","Hu"
"5170","Hu"
"5171","Hu"
"5172","Hu"
"5173","Hu"
"5174","Hu"
"5175","Hu"
"5176","Hu"
"5177","Hu"
"5178","Hu"
"5179","Hu"
"5180","Hu"
"5181","Hu"
"5182","Hu"
"5183","Hu"
"5184","Hu"
"5185","Hu"
"5186","Hu"
"5187","Hu"
"5188","Hu"
"5189","Hu"
"5190","Hu"
"5191","Hu"
"5192","Hu"
"5193","Hu"
"5194","Hu"
"5195","Hu"
"5196","Hu"
"5197","Hu"
"5198","Hu"
"5199","Hu"
"5200","Hu"
"5201","Hu"
"5202","Hu"
"5203","Hu"
"5204","Hu"
"5205","Hu"
"5206","Hu"
"5207","Hu"
"5208","Hu"
"5209","Hu"
"5210","Hu"
"5211","Hu"
"5212","Hu"
"5213","Hu"
"5214","Hu"
"5215","Hu"
"5216","Hu"
"5217","Hu"
"5218","Hu"
"5219","Hu"
"5220","Hu"
"5221","Hu"
"5222","Hu"
"5223","Hu"
"5224","Hu"
"5225","Hu"
"5226","Hu"
"5227","Hu"
"5228","Hu"
"5229","Hu"
"5230","Hu"
"5231","Hu"
"5232","Hu"
"5233","Hu"
"5234","Hu"
"5235","Hu"
"5236","Hu"
"5237","Hu"
"5238","Hu"
"5239","Hu"
"5240","Hu"
"5241","Hu"
"5242","Hu"
"5243","Hu"
"5244","Hu"
"5245","Hu"
"5246","Hu"
"5247","Hu"
"5248","Hu"
"5249","Hu"
"5250","Hu"
"5251","Hu"
"5252","Hu"
"5253","Hu"
"5254","Hu"
"5255","Hu"
"5256","Hu"
"5257","Hu"
"5258","Hu"
"5259","Hu"
"5260","Hu"
"5261","Hu"
"5262","Hu"
"5263","Hu"
"5264","Hu"
"5265","Hu"
"5266","Hu"
"5267","Hu"
"5268","Hu"
"5269","Hu"
"5270","Hu"
"5271","Hu"
"5272","Hu"
"5273","Hu"
"5274","Hu"
"5275","xHu"
"5276","Hu"
"5277","Hu"
"5278","Hu"
"5279","Hu"
"5280","Hu"
"5281","Hu"
"5282","Hu"
"5283","Hu"
"5284","Hu"
"5285","Hu"
"5286","Hu"
"5287","Hu"
"5288","Hu"
"5289","Hu"
"5290","Hu"
"5291","Hu"
"5292","Hu"
"5293","Hu"
"5294","Hu"
"5295","Hu"
"5296","Hu"
"5297","Hu"
"5298","Hu"
"5299","Hu"
"5300","Hu"
"5301","Hu"
"5302","Hu"
"5303","Hu"
"5304","Hu"
"5305","Hu"
"5306","Hu"
"5307","Hu"
"5308","xHu"
"5309","Hu"
"5310","Hu"
"5311","Hu"
"5312","Hu"
"5313","Hu"
"5314","Hu"
"5315","Hu"
"5316","Hu"
"5317","Hu"
"5318","Hu"
"5319","Hu"
"5320","Hu"
"5321","Hu"
"5322","Hu"
"5323","Hu"
"5324","Hu"
"5325","Hu"
"5326","Hu"
"5327","Hu"
"5328","Hu"
"5329","Hu"
"5330","Hu"
"5331","Hu"
"5332","Hu"
"5333","Hu"
"5334","Hu"
"5335","Hu"
"5336","Hu"
"5337","Hu"
"5338","Hu"
"5339","Hu"
"5340","Hu"
"5341","Hu"
"5342","Hu"
"5343","Hu"
"5344","Hu"
"5345","Hu"
"5346","Hu"
"5347","Hu"
"5348","Hu"
"5349","Hu"
"5350","Hu"
"5351","Hu"
"5352","Hu"
"5353","Hu"
"5354","Hu"
"5355","Hu"
"5356","Hu"
"5357","Hu"
"5358","Hu"
"5359","Hu"
"5360","Hu"
"5361","Hu"
"5362","Hu"
"5363","Hu"
"5364","Hu"
"5365","Hu"
"5366","Hu"
"5367","Hu"
"5368","Hu"
"5369","Hu"
"5370","Hu"
"5371","Hu"
"5372","Hu"
"5373","Hu"
"5374","Hu"
"5375","Hu"
"5376","Hu"
"5377","Hu"
"5378","Hu"
"5379","Hu"
"5380","Hu"
"5381","Hu"
"5382","Hu"
"5383","Hu"
"5384","Hu"
"5385","Hu"
"5386","Hu"
"5387","Hu"
"5388","Hu"
"5389","Hu"
"5390","Hu"
"5391","Hu"
"5392","Hu"
"5393","Hu"
"5394","Hu"
"5395","Hu"
"5396","Hu"
"5397","Hu"
"5398","Hu"
"5399","Hu"
"5400","Hu"
"5401","Hu"
"5402","Hu"
"5403","Hu"
"5404","Hu"
"5405","Hu"
"5406","Hu"
"5407","Hu"
"5408","Hu"
"5409","Hu"
"5410","Hu"
"5411","Hu"
"5412","Hu"
"5413","Hu"
"5414","Hu"
"5415","Hu"
"5416","Hu"
"5417","Hu"
"5418","Hu"
"5419","Hu"
"5420","Hu"
"5421","Hu"
"5422","Hu"
"5423","Hu"
"5424","Hu"
"5425","Hu"
"5426","Hu"
"5427","Hu"
"5428","Hu"
"5429","Hu"
"5430","Hu"
"5431","Hu"
"5432","Hu"
"5433","Hu"
"5434","Hu"
"5435","Hu"
"5436","Hu"
"5437","Hu"
"5438","Hu"
"5439","Hu"
"5440","Hu"
"5441","Hu"
"5442","Hu"
"5443","Hu"
"5444","Hu"
"5445","Hu"
"5446","Hu"
"5447","Hu"
"5448","Hu"
"5449","Hu"
"5450","Hu"
"5451","Hu"
"5452","Hu"
"5453","Hu"
"191","CoH"
"32","CoH"
"71","CoH"
"141","CoH"
"1813","CoH"
"278","CoH"
"461","CoH"
"496","CoH"
"518","CoH"
"610","CoH"
"803","CoH"
"1150","CoH"
"1183","CoH"
"1472","CoH"
"1496","CoH"
"1527","CoH"
"1549","CoH"
"1642","CoH"
"1658","CoH"
"1660","CoH"
"1679","CoH"
"1688","CoH"
"1802","CoH"
"1827","CoH"
"1830","CoH"
"1832","CoH"
"1843","CoH"
"1945","CoH"
"1959","CoH"
"1963","CoH"
"2041","CoH"
"2083","CoH"
"2089","CoH"
"2161","CoH"
"2178","CoH"
"2208","CoH"
"2226","CoH"
"2242","CoH"
"2245","CoH"
"2288","CoH"
"2302","CoH"
"1846","CoH"
"2359","CoH"
"2515","CoH"
"2634","CoH"
"2711","CoH"
"2714","CoH"
"2779","CoH"
"2807","CoH"
"2810","CoH"
"2833","CoH"
"2836","CoH"
"2837","CoH"
"2854","CoH"
"2869","CoH"
"2872","CoH"
"2873","CoH"
"2874","CoH"
"2877","CoH"
"2881","CoH"
"2889","CoH"
"2896","CoH"
"2906","CoH"
"2907","CoH"
"2908","CoH"
"2912","CoH"
"2914","CoH"
"3642","xCoH"
"5034","CoH"
"5384","CoH"
"5386","CoH"
"5389","CoH"
"5393","CoH"
"5454","CoH"
"5455","CoH"
"5456","CoH"
"5457","CoH"
"5458","CoH"
"5459","CoH"
"5460","CoH"
"5461","CoH"
"5462","CoH"
"5463","CoH"
"5464","CoH"
"5465","CoH"
"5466","CoH"
"5467","CoH"
"5468","CoH"
"5469","CoH"
"5470","CoH"
"5471","CoH"
"5472","CoH"
"5473","CoH"
"5474","CoH"
"26","CoA"
"141","CoA"
"232","CoA"
"278","CoA"
"518","CoA"
"1527","CoA"
"1549","CoA"
"1587","CoA"
"1658","CoA"
"1688","CoA"
"1802","CoA"
"1830","CoA"
"1945","CoA"
"1963","CoA"
"2087","CoA"
"2226","CoA"
"2242","CoA"
"2245","CoA"
"2288","CoA"
"2302","CoA"
"2359","CoA"
"2711","CoA"
"2779","CoA"
"2792","CoA"
"2807","CoA"
"2810","CoA"
"2812","CoA"
"2829","CoA"
"2832","CoA"
"2833","CoA"
"2836","CoA"
"2837","CoA"
"2869","CoA"
"2872","CoA"
"2873","CoA"
"2874","CoA"
"2877","CoA"
"2881","CoA"
"2889","CoA"
"2896","CoA"
"2906","CoA"
"2907","CoA"
"2908","CoA"
"2912","CoA"
"2914","CoA"
"3630","CoA"
"3636","CoA"
"5306","CoA"
"5384","CoA"
"5389","CoA"
"5393","CoA"
"5456","CoA"
"5458","CoA"
"5460","CoA"
"5461","CoA"
"5462","CoA"
"5464","CoA"
"5468","CoA"
"5470","CoA"
"5472","CoA"
"5474","CoA"
"5475","CoA"
"5476","CoA"
"5477","CoA"
"5479","CoA"
"5480","CoA"
